osmid,y,x,highway,street_count,junction
293719671,43.4982316,-80.568759,,4,
293719672,43.4995779,-80.5702939,,3,
293719673,43.4975603,-80.5696228,,3,
293719678,43.4988331,-80.5678563,,3,
293719679,43.4993821,-80.568443,,3,
293719685,43.4967819,-80.571755,,4,
293719699,43.4970269,-80.5711504,,4,
293719710,43.497401,-80.5706098,,3,
293719715,43.4975238,-80.5703477,,3,
293719743,43.4964266,-80.568131,,3,
293719744,43.4958261,-80.567463,,3,
293719747,43.4951728,-80.5669044,,3,
293719784,43.4966293,-80.5699916,,3,
293719786,43.4968,-80.5699989,,3,
293719791,43.495761,-80.5700379,,3,
293719798,43.4950927,-80.569676,,3,
293719799,43.4950856,-80.5695656,,3,
293719801,43.4954595,-80.565815,stop,3,
293719807,43.4942277,-80.5651661,,3,
293719808,43.493757,-80.5660732,,3,
293719813,43.4937977,-80.5684636,,3,
293719818,43.4912272,-80.5644599,,4,
293719819,43.491598,-80.5634613,,3,
293719820,43.4919837,-80.5623928,,3,
293719821,43.4923307,-80.5614485,,3,
293719825,43.4942094,-80.5613792,,3,
293719832,43.4930423,-80.5619233,,3,
293719839,43.4944975,-80.5604172,,3,
293719840,43.4937175,-80.559986,,3,
293719856,43.4992876,-80.5542764,,4,
293719857,43.4949016,-80.557652,,3,
293719865,43.496336,-80.5564521,,3,
293719871,43.4955111,-80.5549607,,3,
293719872,43.4947821,-80.5544869,,4,
293719873,43.4966075,-80.5565692,,3,
293719882,43.4953598,-80.5560428,,3,
293719908,43.5006857,-80.5557243,,3,
293719919,43.5013952,-80.5562344,,3,
293719924,43.4998632,-80.5580851,,3,
293719925,43.5011009,-80.5599452,,3,
293719927,43.4989666,-80.5590141,,3,
293719929,43.497727,-80.5587928,,4,
293719938,43.4969917,-80.5589231,,3,
293719940,43.4966217,-80.5591115,,3,
293719958,43.4956881,-80.5590783,,3,
293719964,43.4949753,-80.5587758,,3,
293719976,43.4976726,-80.5578137,,3,
293720000,43.4976396,-80.5608943,,3,
293720003,43.498725,-80.5616167,,3,
293720009,43.5003768,-80.5612521,,3,
293720012,43.4994155,-80.5602971,,3,
293720014,43.4985223,-80.5600784,,3,
293720024,43.4980299,-80.5635101,,3,
293720026,43.4988531,-80.5641149,,3,
293720037,43.4953879,-80.5600968,,3,
293720039,43.4946991,-80.5597463,,3,
293720050,43.4984194,-80.565307,,3,
293720062,43.4972818,-80.5659504,,3,
293720072,43.4990474,-80.5579343,,4,
293720081,43.5014407,-80.5651637,,3,
293720082,43.5009134,-80.56478,,3,
293720086,43.5001139,-80.5645236,,3,
293720087,43.5000646,-80.5644309,,3,
293720092,43.5012135,-80.5625263,,3,
293720094,43.5015287,-80.563003,,4,
293720095,43.5020705,-80.5633682,,3,
293720098,43.5019279,-80.5616743,,3,
293720099,43.5018809,-80.5616445,,3,
293720100,43.5017664,-80.561745,,3,
293720101,43.4950122,-80.5655966,,3,
293720105,43.4949094,-80.5633278,,3,
293720107,43.4945436,-80.5630666,,3,
293720108,43.493828,-80.5626822,,3,
293720109,43.4946849,-80.5639502,,3,
293720120,43.4957475,-80.5626286,,3,
293815244,43.5089478,-80.5286314,,3,
293815246,43.5072485,-80.526676,,4,
293815250,43.4500801,-80.5574329,stop,3,
293815251,43.4437949,-80.559715,stop,4,
293815255,43.4449017,-80.557032,,3,
293815259,43.4452155,-80.555001,stop,3,
293815262,43.4484142,-80.5499289,traffic_signals,4,
293815276,43.4371156,-80.5395621,,3,
293815289,43.4350836,-80.5328916,,4,
293815292,43.4317245,-80.532035,,3,
293815296,43.4311144,-80.5335972,stop,4,
293911678,43.4554851,-80.4917555,traffic_signals,3,
293911791,43.4597961,-80.494585,,4,
293911983,43.4507508,-80.4950824,traffic_signals,4,
293911984,43.4529847,-80.4938578,,3,
293911986,43.4542585,-80.4928385,traffic_signals,4,
293956350,43.4452721,-80.5060529,,3,
293956352,43.4515954,-80.5093392,,3,
293956353,43.4527489,-80.5064616,,3,
293956355,43.4405079,-80.526797,stop,3,
293956356,43.4408357,-80.5273099,,3,
293956367,43.4396073,-80.5352256,,1,
293956368,43.4433956,-80.5225648,traffic_signals,4,
293956373,43.4411772,-80.526148,,3,
293956384,43.4397038,-80.5315729,,3,
293956396,43.4404092,-80.5343719,,3,
293956398,43.4400385,-80.5350685,,3,
293956420,43.4409698,-80.5328234,,3,
293956423,43.4391116,-80.531011,,3,
293956442,43.4375967,-80.5261618,,4,
293956447,43.4380188,-80.5268197,,3,
293956462,43.4380274,-80.5293359,,3,
293956505,43.4386247,-80.5280823,,3,
293956512,43.4385972,-80.5283732,,3,
293956526,43.4360341,-80.5260149,,3,
293956528,43.435299,-80.5255541,,3,
293956530,43.4348256,-80.5249553,,3,
293956532,43.4360582,-80.5271161,,3,
293956541,43.4349247,-80.5263331,,3,
293956561,43.4364577,-80.5258121,,3,
293956565,43.435494,-80.5243709,,1,
293956572,43.4339668,-80.5255681,,3,
293956609,43.4337919,-80.5257291,,3,
293956624,43.431523,-80.5373605,,3,
293956625,43.4312468,-80.5357934,,3,
293956634,43.4303377,-80.537228,,3,
293956652,43.4257926,-80.547874,,3,
293956659,43.4256802,-80.550626,,3,
293956663,43.4259172,-80.5513988,,3,
293956669,43.429315,-80.5473132,,3,
293956671,43.4280342,-80.5445323,,4,
293956672,43.4255055,-80.5481306,,3,
293956687,43.425034,-80.5420452,,3,
293956757,43.4250445,-80.5386877,,3,
294258722,43.4566435,-80.5646808,,3,
294258743,43.4574845,-80.5656775,,4,
294258779,43.4570735,-80.5697218,,3,
294264084,43.4578913,-80.5549574,,3,
294264090,43.457527,-80.5546409,,1,
294264096,43.4576309,-80.5555947,,3,
294264112,43.4585287,-80.5563412,,4,
294264117,43.457611,-80.555876,,3,
294264132,43.45774,-80.5568557,,3,
294264134,43.457841,-80.5568992,,3,
294264140,43.4582272,-80.556957,,1,
294269482,43.4571973,-80.5594711,,4,
294269504,43.458453,-80.559537,,3,
294269553,43.4567147,-80.5601282,,3,
294269559,43.4562335,-80.5596288,,3,
294269583,43.4548559,-80.5599998,,3,
294269588,43.4546482,-80.5600666,,3,
294269657,43.455103,-80.5567032,,3,
294269662,43.4544435,-80.557014,,3,
294269673,43.4543635,-80.558494,,3,
294269724,43.4553222,-80.557974,,3,
294269746,43.455902,-80.5593284,,3,
294269776,43.456957,-80.5580444,,3,
294269811,43.455766,-80.5605122,,3,
294269859,43.4546652,-80.5601532,crossing,3,
294269955,43.4514038,-80.5613324,,3,
294269965,43.4529279,-80.5624641,,3,
294269968,43.4529871,-80.5625205,,3,
294273926,43.4558735,-80.5623297,,3,
294273961,43.4535064,-80.5628378,,3,
294273980,43.4535941,-80.5637932,,3,
294273998,43.4543969,-80.5646906,,3,
294274009,43.4552468,-80.5658632,,3,
294274018,43.4559535,-80.5658717,,3,
294274081,43.4518238,-80.5650976,,3,
294282648,43.4556137,-80.5673525,,3,
294282716,43.4537824,-80.5656039,,3,
294282833,43.4552918,-80.5620651,,3,
294282862,43.4544843,-80.5631368,,3,
294282915,43.4555881,-80.564551,,3,
294282983,43.4571162,-80.5673358,,3,
294283067,43.4576806,-80.5678138,,3,
294283081,43.4581387,-80.5651736,,3,
294283094,43.4583627,-80.5668155,,3,
294298603,43.4469224,-80.500274,,3,
294298624,43.4468719,-80.5000216,,3,
294298628,43.4466355,-80.4998236,,4,
294298652,43.4460998,-80.4991594,,3,
294298692,43.4462302,-80.4979579,,3,
294298767,43.4473077,-80.4972004,,4,
294298827,43.4582344,-80.5195791,crossing,4,
294298830,43.4602193,-80.5229488,,3,
294298844,43.4580212,-80.5255602,,4,
294298849,43.4568775,-80.5274678,,4,
294298864,43.4603211,-80.5309872,stop,4,
294298869,43.4581759,-80.5360082,,4,
294311852,43.4580939,-80.5559404,,3,
294311862,43.4583359,-80.5555104,,1,
294311873,43.4578598,-80.5557724,,3,
294311876,43.4574821,-80.556393,,3,
294311893,43.4570921,-80.5563813,,3,
294311965,43.4574709,-80.5539036,,3,
294311997,43.4554493,-80.55499,,1,
294312018,43.4589788,-80.5565435,,4,
294312019,43.4594285,-80.557059,,3,
294312021,43.4599154,-80.5573955,,3,
294312022,43.4607358,-80.5572125,,3,
294312026,43.4612971,-80.5562669,,3,
294312055,43.4596582,-80.5536363,,3,
294312066,43.4589987,-80.5540438,,3,
294312075,43.4583575,-80.5548914,,3,
294312083,43.4591585,-80.5577393,,3,
294312089,43.4586677,-80.5573776,,3,
294312095,43.4594863,-80.5579851,,1,
294312103,43.458466,-80.5571911,,1,
294312175,43.4602701,-80.555516,,3,
294312222,43.4599984,-80.5559742,,3,
294312295,43.458086,-80.5520545,,3,
294312341,43.4581513,-80.55112,,3,
294320062,43.4612773,-80.5604019,traffic_signals,4,
294320065,43.4614307,-80.5599598,,3,
294320084,43.4620656,-80.5606163,,3,
294320100,43.4630779,-80.5614253,turning_loop,1,
294320133,43.4623528,-80.5594041,turning_loop,1,
294320166,43.4633504,-80.554859,,3,
294320264,43.4597456,-80.549769,,3,
294320267,43.4604094,-80.5504956,,4,
294320272,43.4612368,-80.5514233,,3,
294320312,43.4619837,-80.5499162,,3,
294320336,43.4598643,-80.5519518,,3,
294320377,43.4591627,-80.551203,,3,
294320417,43.4637036,-80.5516896,,3,
294320425,43.4641386,-80.5519449,,3,
294320454,43.4643866,-80.5532684,,3,
294320485,43.4644695,-80.5520409,,3,
294320497,43.4650883,-80.5522108,,3,
294320525,43.4659132,-80.5504098,,3,
294320543,43.4651307,-80.5479424,,3,
294320554,43.4650951,-80.5465758,,3,
294320588,43.4663041,-80.5474996,,3,
294321491,43.4622603,-80.5520543,,3,
294937945,43.4861835,-80.5381539,,3,
294937954,43.4870143,-80.5374089,,3,
294937964,43.4832175,-80.5319101,,3,
294937978,43.4831881,-80.5279748,,3,
294937979,43.4850817,-80.528365,,3,
294937984,43.481754,-80.5292355,,4,
294937985,43.4806601,-80.5322778,,3,
294938003,43.4808132,-80.5368272,,3,
294938011,43.4849834,-80.5348934,,3,
294938032,43.4866514,-80.5310645,,3,
294938033,43.4862353,-80.5320577,,3,
294938034,43.4854089,-80.5341771,,3,
294938035,43.4855033,-80.531442,,3,
295144273,43.4267821,-80.5346183,stop,3,
295144277,43.4265678,-80.5351569,,3,
295144322,43.4276525,-80.5320862,,3,
295144342,43.4331214,-80.5280537,,3,
295144352,43.4335669,-80.5289754,,3,
295144384,43.4340612,-80.5312928,,4,
295144385,43.4339294,-80.5323525,,3,
295144387,43.4359749,-80.5337671,,3,
295144412,43.4358109,-80.5378887,,3,
295144425,43.4377159,-80.5396188,,3,
295144439,43.4384215,-80.5406756,,3,
295144453,43.4384422,-80.5357801,,3,
295144455,43.4383404,-80.5380926,,3,
295144461,43.4420374,-80.5429539,,3,
295144473,43.4423003,-80.5460113,,4,
295144478,43.4416267,-80.5421306,,4,
295144525,43.4403768,-80.54172,,3,
295144554,43.4404836,-80.5402449,,3,
295144577,43.4411786,-80.542555,,3,
295144588,43.4412005,-80.5535606,,4,
295144589,43.4420131,-80.5539976,,3,
295144593,43.4426121,-80.5529492,,3,
295144600,43.4425354,-80.5550119,,3,
295144602,43.4414555,-80.5564503,stop,3,
295144606,43.4416661,-80.5577911,,3,
295144616,43.440939,-80.5590129,,3,
295144622,43.4407645,-80.5605487,,3,
295144647,43.4402172,-80.5617996,,3,
295144682,43.4377013,-80.5582243,,4,
295144683,43.4513588,-80.5737011,,3,
295144687,43.4538821,-80.5769885,,4,
295144696,43.459546,-80.5782088,,4,
295144697,43.4579746,-80.5765276,,3,
295144724,43.4564174,-80.5608054,,3,
295144741,43.4569636,-80.561175,,3,
295144774,43.4485813,-80.5451999,,3,
295144792,43.4497883,-80.5447831,,3,
295144808,43.4487542,-80.5492309,,3,
295144812,43.4513334,-80.5506422,,3,
295144813,43.4508161,-80.5519235,,4,
295144826,43.4515203,-80.5501994,,3,
295144827,43.4511291,-80.5511489,,3,
295144828,43.4513842,-80.5513334,,3,
295144850,43.4518929,-80.5169895,traffic_signals,6,
295144861,43.4562108,-80.521025,stop,4,
295144862,43.4552375,-80.5224744,,4,
295175045,43.4690285,-80.5517824,,4,
295175050,43.4685133,-80.5518226,,3,
295175057,43.4678925,-80.5533337,,3,
295175063,43.4672992,-80.5540644,,3,
295175064,43.4667813,-80.5543766,,3,
295175071,43.4667916,-80.5555661,stop,3,
295175077,43.4676882,-80.5578361,,3,
295175079,43.4680063,-80.5582928,,3,
295175094,43.4694197,-80.5591859,,3,
295175096,43.4699465,-80.5595468,,4,
295175169,43.4660819,-80.5533709,,3,
295175192,43.4657359,-80.5559349,,3,
295175233,43.4669795,-80.5584082,,3,
295175235,43.4669464,-80.5585364,,3,
295235839,43.4648229,-80.5850063,,4,
295235991,43.4633273,-80.588672,,4,
295406610,43.4462055,-80.5330673,,4,
295406624,43.4448316,-80.5317811,,3,
295406626,43.4450833,-80.5309777,,4,
295406642,43.4451008,-80.5297177,,3,
295406648,43.4450603,-80.5281504,,3,
295406657,43.4462975,-80.5242681,,3,
295406660,43.4465356,-80.5235026,,3,
295406662,43.4465687,-80.5230265,,3,
295406663,43.4545418,-80.5094855,,3,
295406694,43.4540669,-80.5057026,stop,4,
295406695,43.4543452,-80.5030718,traffic_signals,4,
295406696,43.448923,-80.4900173,traffic_signals,4,
295406697,43.4498082,-80.4891285,traffic_signals,4,
295406698,43.4418344,-80.5059396,crossing,4,
295406701,43.4442019,-80.5087943,,4,
295406702,43.4448991,-80.5095747,,3,
295406705,43.4455812,-80.510386,,3,
295406714,43.4447582,-80.5127549,,4,
295406719,43.4435793,-80.5160653,,3,
295406720,43.4440623,-80.5165823,,3,
295406722,43.4421223,-80.5224111,,3,
295699007,43.4622694,-80.5099886,,3,
295699025,43.4572598,-80.5001874,,4,
295699026,43.4564536,-80.4996903,stop,4,
295699028,43.4556647,-80.4991986,,4,
295699950,43.4520824,-80.4914381,traffic_signals,4,
295699964,43.4578501,-80.4984321,,3,
295699979,43.4594672,-80.5024499,,3,
295701305,43.4566115,-80.505014,crossing,4,
295701306,43.455809,-80.5055269,,3,
295701309,43.4555489,-80.505684,,3,
295701315,43.4560083,-80.50397,,3,
295701326,43.456402,-80.5043753,,3,
295701329,43.4571785,-80.5067932,,3,
295704951,43.4556225,-80.4880476,,3,
295704964,43.4544844,-80.4854139,traffic_signals,4,
295704969,43.4564244,-80.4870085,,3,
295704979,43.4553815,-80.4846894,,4,
295704980,43.4575309,-80.4856707,,4,
295704982,43.457033,-80.4853664,,3,
295704998,43.4563853,-80.4838584,,3,
295787099,43.4866539,-80.5912454,,3,
295787129,43.493054,-80.5647448,,3,
295787153,43.4913558,-80.5657886,,3,
295787156,43.4917023,-80.5647598,,4,
295787168,43.4921386,-80.5672534,,3,
295787174,43.4930738,-80.5679537,,3,
295787186,43.4922843,-80.5672785,,3,
295787202,43.4919707,-80.5681532,,4,
295787220,43.492552,-80.5676276,,3,
295787223,43.4921452,-80.5677067,,3,
296018207,43.4579533,-80.5191063,traffic_signals,4,
296024337,43.4616542,-80.5917789,,3,
296024352,43.4658334,-80.5902724,turning_circle,3,
296024366,43.4636343,-80.5877931,,4,
296024372,43.4642507,-80.5860515,,4,
296024374,43.4658911,-80.5892124,,3,
296024378,43.4661991,-80.5866707,,4,
296024379,43.4666452,-80.5861971,,3,
296024384,43.465257,-80.5888749,,3,
296024385,43.4639424,-80.586924,,4,
296024386,43.4655566,-80.5880057,,3,
296024393,43.4642753,-80.5871557,,3,
296024395,43.4639565,-80.5880079,,3,
296024396,43.4645754,-80.58842,,3,
296024397,43.4642641,-80.589301,,3,
296024400,43.4644269,-80.5905572,,4,
296024402,43.4641585,-80.591396,,4,
296024403,43.4629012,-80.590487,,4,
296024406,43.4647641,-80.5896229,,3,
296024410,43.4637647,-80.5921929,,3,
296024411,43.4630455,-80.5918196,turning_circle,1,
296024422,43.4658772,-80.5871354,,4,
296180936,43.4626052,-80.5428129,,3,
296180940,43.4631578,-80.5474323,,3,
296180964,43.4640678,-80.5470017,,3,
296266991,43.4598232,-80.5473724,,4,
296266992,43.4602743,-80.547999,,3,
296267014,43.4608742,-80.545964,,3,
296267023,43.4609997,-80.5470648,,3,
296267066,43.4663812,-80.5489784,,3,
296267126,43.4618527,-80.5477261,,3,
296267127,43.4609444,-80.5511032,,3,
296267131,43.4605387,-80.5518076,,1,
296267132,43.4615884,-80.5518046,,3,
296267138,43.4611027,-80.5519303,,1,
296267145,43.4583232,-80.5493985,,3,
296267149,43.458857,-80.5501579,,3,
296267169,43.4545684,-80.555231,,3,
296267172,43.4547601,-80.5546588,,3,
296267176,43.4549883,-80.5540047,,1,
296267181,43.4553109,-80.555035,,1,
296501314,43.4561851,-80.545848,,4,
296501324,43.4566064,-80.5451002,,3,
296501357,43.4593512,-80.5468475,,4,
296501365,43.4579422,-80.5453058,,3,
296501371,43.4585422,-80.5442679,,3,
296501471,43.4599896,-80.547141,,3,
296501518,43.4569537,-80.5442858,,3,
296501590,43.4568595,-80.5444469,,3,
296761409,43.5212427,-80.5001606,,3,
296761420,43.5184003,-80.5047565,,4,
296761422,43.5187455,-80.5090667,,4,
296761429,43.5209066,-80.51004,,3,
297024074,43.458037,-80.4823835,,3,
297024077,43.4519095,-80.4874533,traffic_signals,4,
297024081,43.4508394,-80.4883127,traffic_signals,4,
297024084,43.4555991,-80.4914186,,3,
297024108,43.45328,-80.4863691,,4,
297024109,43.4546134,-80.4894443,,4,
297024110,43.4551829,-80.4890651,,3,
297024112,43.4548642,-80.4900254,,3,
297024118,43.4537469,-80.491786,,4,
297322540,43.4540843,-80.5414302,,3,
297322544,43.4550396,-80.540671,,3,
297322553,43.4552431,-80.5405732,,3,
297322714,43.4558513,-80.5414475,,1,
297322720,43.4563192,-80.5417789,,3,
297322725,43.456306,-80.5421135,,3,
297322728,43.4564487,-80.5422611,,3,
297322733,43.4535513,-80.5421902,,3,
297322735,43.4529999,-80.5429002,,3,
297322748,43.4536742,-80.5454164,,3,
297322754,43.4538484,-80.5464261,,3,
297322764,43.4530267,-80.5463612,,3,
297322803,43.453417,-80.5434442,,3,
297322814,43.4546326,-80.5472679,,3,
297322824,43.4506766,-80.5500709,,3,
297322828,43.4509858,-80.5492807,,3,
297322888,43.4499326,-80.5494552,,3,
297322900,43.4461614,-80.5446435,,3,
297322917,43.4447733,-80.5452595,,3,
297322935,43.4461763,-80.5452137,,3,
297322950,43.4452339,-80.546722,,3,
297322980,43.4464843,-80.5465102,,3,
297323012,43.4455118,-80.546314,,3,
297323175,43.4498568,-80.5461559,,3,
297323178,43.4502461,-80.54691,,3,
297323209,43.4507961,-80.5458085,,3,
297323215,43.450893,-80.5447571,,3,
297323240,43.4518739,-80.5465958,,4,
297323244,43.4521081,-80.5454771,,3,
297323261,43.4512999,-80.5475571,,3,
297323276,43.4501225,-80.5502985,,1,
297323288,43.452071,-80.552573,,3,
297323290,43.4521498,-80.5523195,,3,
297323291,43.4521833,-80.5522171,,1,
297338094,43.4512469,-80.5594329,,3,
297338222,43.4493469,-80.5578215,,3,
297338245,43.4497301,-80.5589009,,3,
297338288,43.4508542,-80.5548787,stop,4,
297389460,43.5265763,-80.5447212,,3,
297389492,43.5127145,-80.5491153,,3,
297390016,43.509909,-80.5568512,traffic_signals,4,
297626838,43.465952,-80.545101,,3,
297626852,43.4681884,-80.5465621,turning_circle,1,
297626875,43.4662144,-80.545609,,3,
297626928,43.4685437,-80.542739,,1,
297626939,43.4655087,-80.5429018,,1,
297794499,43.477803,-80.5376422,,4,
297794500,43.4757564,-80.5361436,,3,
297794501,43.4766004,-80.5337956,,4,
297794517,43.4761941,-80.5349066,,3,
297794521,43.4770212,-80.5327219,,4,
297794525,43.4773075,-80.5313113,,3,
297794527,43.477596,-80.5298921,stop,4,
297794528,43.4777683,-80.5283821,,3,
297794530,43.4778509,-80.5276579,,3,
297794531,43.4779755,-80.526565,,4,
297794532,43.4781005,-80.5253689,traffic_signals,4,
297794541,43.4782489,-80.5241429,,3,
297794546,43.4750569,-80.5280277,traffic_signals,4,
297794547,43.4760915,-80.5287838,,3,
297794549,43.4764788,-80.5290676,,3,
297794552,43.4760024,-80.5303645,,4,
297794553,43.4755409,-80.5316188,,3,
297794558,43.4770534,-80.5282377,,3,
297794563,43.4814502,-80.527424,,3,
297794567,43.4785468,-80.5279105,,1,
297794586,43.4782328,-80.5333313,,3,
297794591,43.4741283,-80.5306219,,3,
298025655,43.4770424,-80.5355664,,3,
298025663,43.474924,-80.5383988,,3,
298025667,43.4735625,-80.5419193,stop,4,
298025682,43.4676577,-80.5513923,,3,
298025687,43.4664886,-80.5522218,,3,
298025699,43.466942,-80.5508682,,3,
298218501,43.4972712,-80.5230322,,4,
298218517,43.4938342,-80.5232074,,3,
298218562,43.4943192,-80.516298,,3,
298218571,43.4939185,-80.5208378,,3,
298218623,43.4929433,-80.5185084,,3,
298218627,43.4936718,-80.5183515,,3,
298218631,43.4942004,-80.5180994,,3,
298218647,43.4934974,-80.5154854,,3,
298218658,43.493564,-80.517244,,3,
298218688,43.4947577,-80.5192344,,3,
298218735,43.4936763,-80.5143386,,3,
298218765,43.4926803,-80.5143407,,3,
298218798,43.4949378,-80.5157511,,3,
298218830,43.4965374,-80.5167213,,3,
298218837,43.4961893,-80.5174552,,3,
298218864,43.4961034,-80.5174612,,3,
298218875,43.4968074,-80.5191722,,3,
298218888,43.4952484,-80.5183689,,3,
298505224,43.4502657,-80.4974972,,3,
298509028,43.4509937,-80.4996452,traffic_signals,4,
298509030,43.4491984,-80.4934797,,3,
298509039,43.4479819,-80.4910482,traffic_signals,4,
298509040,43.4503148,-80.4903953,traffic_signals,4,
298510756,43.4475911,-80.491454,,3,
298513384,43.4484061,-80.4884181,traffic_signals,4,
298513389,43.448546,-80.4904377,,5,
298584825,43.4531823,-80.4951535,traffic_signals,3,
298584826,43.454418,-80.4931656,,3,
298584827,43.4536522,-80.4954812,,4,
298584836,43.451371,-80.4934362,,3,
298584837,43.4523787,-80.4927698,,4,
298584839,43.4518591,-80.4931143,,3,
298584844,43.452204,-80.4942856,,4,
298584852,43.4527525,-80.4960694,,4,
298584871,43.450973,-80.4921868,,3,
298584872,43.4532243,-80.490584,traffic_signals,4,
